recon_date,trade_id,symbol,account,break_type,severity,internal_value,broker_value,notional_impact,resolved
2026-02-04,BRK_ONLY_158,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 444 @ 745.7200,331099.68,False
2026-02-04,TRD_0037296,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4240 @ 78.0500,NOT FOUND,330932.0,False
2026-02-04,TRD_0019196,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1058 @ 312.7500,NOT FOUND,330889.5,False
2026-02-04,TRD_0021109,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4817 @ 67.7600,NOT FOUND,326399.92,False
2026-02-04,BRK_ONLY_200,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 737 @ 442.5500,326159.35,False
2026-02-04,TRD_0033527,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2420 @ 134.3900,NOT FOUND,325223.8,False
2026-02-04,BRK_ONLY_156,SPY,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4852 @ 66.7000,323628.4,False
2026-02-04,BRK_ONLY_7,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2271 @ 141.7200,321846.12,False
2026-02-04,TRD_0036598,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1864 @ 171.8800,NOT FOUND,320384.32,False
2026-02-04,TRD_0027384,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1467 @ 216.5900,NOT FOUND,317737.53,False
2026-02-04,BRK_ONLY_241,AMZN,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3147 @ 100.4400,316084.68,False
2026-02-04,TRD_0032900,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1127 @ 279.3100,NOT FOUND,314782.37,False
2026-02-04,TRD_0031186,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 662 @ 474.8000,NOT FOUND,314317.6,False
2026-02-04,TRD_0030870,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1206 @ 260.5700,NOT FOUND,314247.42,False
2026-02-04,TRD_0034439,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 831 @ 377.0900,NOT FOUND,313361.79,False
2026-02-04,BRK_ONLY_15,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 940 @ 332.3600,312418.4,False
2026-02-04,TRD_0012660,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 441 @ 703.6300,NOT FOUND,310300.83,False
2026-02-04,TRD_0023017,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4743 @ 65.1900,NOT FOUND,309196.17,False
2026-02-04,TRD_0003897,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1429 @ 216.1200,NOT FOUND,308835.48,False
2026-02-04,TRD_0035651,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2262 @ 135.6500,NOT FOUND,306840.3,False
2026-02-04,TRD_0021570,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 708 @ 433.1700,NOT FOUND,306684.36,False
2026-02-04,TRD_0042523,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 713 @ 429.8300,NOT FOUND,306468.79,False
2026-02-04,BRK_ONLY_105,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1900 @ 157.7200,299668.0,False
2026-02-04,BRK_ONLY_58,GOOGL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 603 @ 495.7200,298919.16,False
2026-02-04,BRK_ONLY_179,TSLA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 493 @ 602.4200,296993.06,False
2026-02-04,BRK_ONLY_6,SPY,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4827 @ 61.4100,296426.07,False
2026-02-04,TRD_0032328,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1126 @ 262.5200,NOT FOUND,295597.52,False
2026-02-04,TRD_0028212,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2879 @ 102.0100,NOT FOUND,293686.79,False
2026-02-04,BRK_ONLY_9,NVDA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4562 @ 63.4600,289504.52,False
2026-02-04,TRD_0032860,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 998 @ 284.9700,NOT FOUND,284400.06,False
2026-02-04,BRK_ONLY_92,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 463 @ 612.9900,283814.37,False
2026-02-04,BRK_ONLY_176,NVDA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3934 @ 71.9200,282933.28,False
2026-02-04,TRD_0021413,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 816 @ 344.8700,NOT FOUND,281413.92,False
2026-02-04,TRD_0013309,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2103 @ 132.7600,NOT FOUND,279194.28,False
2026-02-04,TRD_0012334,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1013 @ 266.9100,NOT FOUND,270379.83,False
2026-02-04,BRK_ONLY_78,MSFT,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3639 @ 74.2800,270304.92,False
2026-02-04,BRK_ONLY_25,SPY,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 538 @ 497.0200,267396.76,False
2026-02-04,TRD_0000085,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1177 @ 226.7200,NOT FOUND,266849.44,False
2026-02-04,TRD_0037448,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3035 @ 87.4000,NOT FOUND,265259.0,False
2026-02-04,TRD_0007777,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1365 @ 194.1600,NOT FOUND,265028.4,False
2026-02-04,TRD_0004158,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2475 @ 106.9500,NOT FOUND,264701.25,False
2026-02-04,TRD_0019079,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1347 @ 195.8500,NOT FOUND,263809.95,False
2026-02-04,TRD_0006181,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3968 @ 65.7600,NOT FOUND,260935.68,False
2026-02-04,BRK_ONLY_152,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 981 @ 264.2800,259258.68,False
2026-02-04,TRD_0035558,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 836 @ 309.7800,NOT FOUND,258976.08,False
2026-02-04,BRK_ONLY_164,AAPL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3287 @ 78.7300,258785.51,False
2026-02-04,BRK_ONLY_234,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 568 @ 452.8500,257218.8,False
2026-02-04,BRK_ONLY_132,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 784 @ 322.8800,253137.92,False
2026-02-04,TRD_0045714,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 462 @ 543.3900,NOT FOUND,251046.18,False
2026-02-04,TRD_0018187,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 602 @ 416.5300,NOT FOUND,250751.06,False
2026-02-04,TRD_0020665,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 478 @ 522.4000,NOT FOUND,249707.2,False
2026-02-04,BRK_ONLY_14,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2770 @ 89.8700,248939.9,False
2026-02-04,BRK_ONLY_13,AAPL,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1804 @ 137.3300,247743.32,False
2026-02-04,TRD_0014338,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3150 @ 77.0400,NOT FOUND,242676.0,False
2026-02-04,TRD_0021658,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 359 @ 673.2200,NOT FOUND,241685.98,False
2026-02-04,TRD_0046557,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 361 @ 658.2700,NOT FOUND,237635.47,False
2026-02-04,BRK_ONLY_65,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2925 @ 80.7100,236076.75,False
2026-02-04,TRD_0017485,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1210 @ 195.0100,NOT FOUND,235962.1,False
2026-02-04,BRK_ONLY_236,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2563 @ 91.5700,234693.91,False
2026-02-04,TRD_0047247,NVDA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 358 @ 648.2700,NOT FOUND,232080.66,False
2026-02-04,BRK_ONLY_198,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 627 @ 368.8400,231262.68,False
2026-02-04,TRD_0040523,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2443 @ 94.5000,NOT FOUND,230863.5,False
2026-02-04,TRD_0040970,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 715 @ 320.3300,NOT FOUND,229035.95,False
2026-02-04,TRD_0019173,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4567 @ 50.1000,NOT FOUND,228806.7,False
2026-02-04,TRD_0016450,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2112 @ 106.8500,NOT FOUND,225667.2,False
2026-02-04,TRD_0019363,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1162 @ 193.6400,NOT FOUND,225009.68,False
2026-02-04,BRK_ONLY_46,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 340 @ 653.9700,222349.8,False
2026-02-04,TRD_0008896,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2792 @ 79.5800,NOT FOUND,222187.36,False
2026-02-04,TRD_0021702,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2250 @ 98.1100,NOT FOUND,220747.5,False
2026-02-04,TRD_0049391,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3099 @ 68.5500,NOT FOUND,212436.45,False
2026-02-04,BRK_ONLY_87,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 699 @ 303.3200,212020.68,False
2026-02-04,TRD_0010202,QQQ,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 412 @ 514.6000,NOT FOUND,212015.2,False
2026-02-04,BRK_ONLY_220,MSFT,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3717 @ 56.7700,211014.09,False
2026-02-04,TRD_0024222,QQQ,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2502 @ 83.4300,NOT FOUND,208741.86,False
2026-02-04,BRK_ONLY_76,TSLA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2081 @ 100.2300,208578.63,False
2026-02-04,TRD_0015081,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 789 @ 262.4900,NOT FOUND,207104.61,False
2026-02-04,BRK_ONLY_185,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 321 @ 637.3600,204592.56,False
2026-02-04,TRD_0026637,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2491 @ 81.0200,NOT FOUND,201820.82,False
2026-02-04,BRK_ONLY_173,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 302 @ 666.3000,201222.6,False
2026-02-04,TRD_0043698,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1569 @ 127.6500,NOT FOUND,200282.85,False
2026-02-04,TRD_0008021,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3299 @ 60.6400,NOT FOUND,200051.36,False
2026-02-04,TRD_0022949,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2823 @ 70.7200,NOT FOUND,199642.56,False
2026-02-04,TRD_0029165,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 303 @ 653.4500,NOT FOUND,197995.35,False
2026-02-04,TRD_0035424,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 577 @ 342.5100,NOT FOUND,197628.27,False
2026-02-04,BRK_ONLY_205,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 550 @ 357.5000,196625.0,False
2026-02-04,TRD_0020476,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 476 @ 407.2000,NOT FOUND,193827.2,False
2026-02-04,TRD_0011084,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 633 @ 305.6700,NOT FOUND,193489.11,False
2026-02-04,BRK_ONLY_98,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3680 @ 52.4700,193089.6,False
2026-02-04,TRD_0002050,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1653 @ 114.4900,NOT FOUND,189251.97,False
2026-02-04,BRK_ONLY_232,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 602 @ 310.1300,186698.26,False
2026-02-04,BRK_ONLY_224,MSFT,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1385 @ 132.4000,183374.0,False
2026-02-04,BRK_ONLY_51,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 296 @ 615.5600,182205.76,False
2026-02-04,TRD_0014003,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 315 @ 565.5100,NOT FOUND,178135.65,False
2026-02-04,BRK_ONLY_48,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1712 @ 102.1700,174915.04,False
2026-02-04,TRD_0030159,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2195 @ 79.3800,NOT FOUND,174239.1,False
2026-02-04,BRK_ONLY_231,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 275 @ 629.1500,173016.25,False
2026-02-04,BRK_ONLY_117,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2353 @ 72.6300,170898.39,False
2026-02-04,BRK_ONLY_188,SPY,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1058 @ 159.9300,169205.94,False
2026-02-04,TRD_0033011,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1236 @ 136.8600,NOT FOUND,169158.96,False
2026-02-04,BRK_ONLY_184,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 480 @ 349.5500,167784.0,False
2026-02-04,TRD_0002756,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1071 @ 156.4800,NOT FOUND,167590.08,False
2026-02-04,TRD_0016045,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2545 @ 65.1400,NOT FOUND,165781.3,False
2026-02-04,TRD_0023533,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1904 @ 84.7700,NOT FOUND,161402.08,False
2026-02-04,BRK_ONLY_5,SPY,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2192 @ 73.0500,160125.6,False
2026-02-04,TRD_0012686,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 245 @ 653.2100,NOT FOUND,160036.45,False
2026-02-04,BRK_ONLY_18,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 944 @ 167.6300,158242.72,False
2026-02-04,BRK_ONLY_99,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 327 @ 479.6000,156829.2,False
2026-02-04,BRK_ONLY_88,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 489 @ 318.1900,155594.91,False
2026-02-04,TRD_0024912,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1440 @ 105.4000,NOT FOUND,151776.0,False
2026-02-04,TRD_0014575,NVDA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2294 @ 65.0200,NOT FOUND,149155.88,False
2026-02-04,BRK_ONLY_126,MSFT,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 242 @ 616.2700,149137.34,False
2026-02-04,TRD_0045177,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 222 @ 669.9000,NOT FOUND,148717.8,False
2026-02-04,TRD_0012893,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1767 @ 83.4300,NOT FOUND,147420.81,False
2026-02-04,BRK_ONLY_227,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1098 @ 133.5000,146583.0,False
2026-02-04,TRD_0029891,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1335 @ 106.1500,NOT FOUND,141710.25,False
2026-02-04,BRK_ONLY_44,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 226 @ 624.1700,141062.42,False
2026-02-04,BRK_ONLY_30,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1875 @ 74.7300,140118.75,False
2026-02-04,BRK_ONLY_157,AAPL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2083 @ 66.7300,138998.59,False
2026-02-04,TRD_0003192,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 796 @ 172.5900,NOT FOUND,137381.64,False
2026-02-04,TRD_0011105,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 228 @ 598.5100,NOT FOUND,136460.28,False
2026-02-04,BRK_ONLY_138,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 454 @ 296.3500,134542.9,False
2026-02-04,BRK_ONLY_12,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 922 @ 145.8900,134510.58,False
2026-02-04,TRD_0029821,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 221 @ 580.8600,NOT FOUND,128370.06,False
2026-02-04,TRD_0012971,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 245 @ 523.1400,NOT FOUND,128169.3,False
2026-02-04,TRD_0001748,NVDA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 440 @ 282.7500,NOT FOUND,124410.0,False
2026-02-04,BRK_ONLY_149,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1870 @ 65.4900,122466.3,False
2026-02-04,TRD_0031901,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1458 @ 82.9500,NOT FOUND,120941.1,False
2026-02-04,TRD_0004423,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 385 @ 312.4400,NOT FOUND,120289.4,False
2026-02-04,BRK_ONLY_133,NVDA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 250 @ 476.6200,119155.0,False
2026-02-04,BRK_ONLY_47,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1232 @ 95.3200,117434.24,False
2026-02-04,TRD_0043068,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 744 @ 157.5800,NOT FOUND,117239.52,False
2026-02-04,TRD_0043203,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1579 @ 71.8000,NOT FOUND,113372.2,False
2026-02-04,TRD_0011136,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 164 @ 678.8400,NOT FOUND,111329.76,False
2026-02-04,TRD_0041347,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 156 @ 698.3800,NOT FOUND,108947.28,False
2026-02-04,TRD_0031168,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2123 @ 50.1100,NOT FOUND,106383.53,False
2026-02-04,BRK_ONLY_70,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 229 @ 458.4200,104978.18,False
2026-02-04,TRD_0019430,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 274 @ 377.7400,NOT FOUND,103500.76,False
2026-02-04,TRD_0035910,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 800 @ 126.8600,NOT FOUND,101488.0,False
2026-02-04,TRD_0013933,QQQ,ACCT_MAIN,MISSING_IN_BROKER,HIGH,Side: SELL Qty: 785 @ 127.3300,NOT FOUND,99954.05,False
2026-02-04,BRK_ONLY_145,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: BUY Qty: 1433 @ 69.2700,99263.91,False
2026-02-04,BRK_ONLY_146,SPY,ACCT_ARB,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: SELL Qty: 1546 @ 63.9800,98913.08,False
2026-02-04,TRD_0024062,NVDA,ACCT_MAIN,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 1225 @ 79.4900,NOT FOUND,97375.25,False
2026-02-04,BRK_ONLY_193,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: SELL Qty: 625 @ 154.4600,96537.5,False
2026-02-04,TRD_0014237,MSFT,ACCT_ARB,MISSING_IN_BROKER,HIGH,Side: SELL Qty: 349 @ 275.8200,NOT FOUND,96261.18,False
2026-02-04,TRD_0022075,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,HIGH,Side: SELL Qty: 1098 @ 87.0300,NOT FOUND,95558.94,False
2026-02-04,BRK_ONLY_190,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: BUY Qty: 304 @ 308.2400,93704.96,False
2026-02-04,TRD_0014404,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 1722 @ 54.3400,NOT FOUND,93573.48,False
2026-02-04,BRK_ONLY_141,NVDA,ACCT_MAIN,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: SELL Qty: 1659 @ 55.6300,92290.17,False
2026-02-04,TRD_0014188,AMZN,ACCT_FLOW,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 1275 @ 71.3600,NOT FOUND,90984.0,False
2026-02-04,TRD_0044111,QQQ,ACCT_FLOW,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 203 @ 442.5100,NOT FOUND,89829.53,False
2026-02-04,BRK_ONLY_204,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: BUY Qty: 367 @ 243.8000,89474.6,False
2026-02-04,TRD_0016637,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 120 @ 732.2800,NOT FOUND,87873.6,False
2026-02-04,TRD_0026480,NVDA,ACCT_MAIN,MISSING_IN_BROKER,HIGH,Side: SELL Qty: 913 @ 93.7500,NOT FOUND,85593.75,False
2026-02-04,TRD_0039980,AMD,ACCT_ARB,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 703 @ 115.5700,NOT FOUND,81245.71,False
2026-02-04,BRK_ONLY_172,GOOGL,ACCT_ARB,MISSING_IN_INTERNAL,HIGH,NOT FOUND,Side: BUY Qty: 372 @ 212.2900,78971.88,False
2026-02-04,TRD_0011953,INTC,ACCT_ARB,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 763 @ 99.4400,NOT FOUND,75872.72,False
2026-02-04,TRD_0037226,MSFT,ACCT_MAIN,MISSING_IN_BROKER,HIGH,Side: BUY Qty: 563 @ 126.4800,NOT FOUND,71208.24,False
2026-02-04,TRD_0022241,MSFT,ACCT_FLOW,MISSING_IN_BROKER,HIGH,Side: SELL Qty: 96 @ 733.7400,NOT FOUND,70439.04,False
