recon_id,recon_date,trade_id,symbol,account,break_type,severity,internal_value,broker_value,notional_impact,resolved,resolved_at,notes,created_at
23863,2026-02-05,BRK_ONLY_64,TSLA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1208 @ 780.1500,942421.2,False,,,2026-02-05 00:34:12.514957
23829,2026-02-05,BRK_ONLY_30,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2983 @ 315.7700,941941.91,False,,,2026-02-05 00:34:12.514957
23320,2026-02-05,TRD_0001814,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1888 @ 496.1900,NOT FOUND,936806.72,False,,,2026-02-05 00:34:12.514957
23769,2026-02-05,TRD_0047241,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2026 @ 460.6200,NOT FOUND,933216.12,False,,,2026-02-05 00:34:12.514957
23579,2026-02-05,TRD_0029084,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3075 @ 303.4200,NOT FOUND,933016.5,False,,,2026-02-05 00:34:12.514957
23316,2026-02-05,TRD_0001610,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3850 @ 241.9700,NOT FOUND,931584.5,False,,,2026-02-05 00:34:12.514957
23308,2026-02-05,TRD_0001092,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1942 @ 478.4600,NOT FOUND,929169.32,False,,,2026-02-05 00:34:12.514957
23839,2026-02-05,BRK_ONLY_40,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2380 @ 389.5600,927152.8,False,,,2026-02-05 00:34:12.514957
23428,2026-02-05,TRD_0013223,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3038 @ 304.9500,NOT FOUND,926438.1,False,,,2026-02-05 00:34:12.514957
23969,2026-02-05,BRK_ONLY_170,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2413 @ 381.9400,921621.22,False,,,2026-02-05 00:34:12.514957
23792,2026-02-05,TRD_0049437,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1597 @ 576.8700,NOT FOUND,921261.39,False,,,2026-02-05 00:34:12.514957
24015,2026-02-05,BRK_ONLY_216,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1255 @ 731.8300,918446.65,False,,,2026-02-05 00:34:12.514957
23640,2026-02-05,TRD_0035524,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2374 @ 381.6200,NOT FOUND,905965.88,False,,,2026-02-05 00:34:12.514957
23739,2026-02-05,TRD_0044270,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1242 @ 717.7600,NOT FOUND,891457.92,False,,,2026-02-05 00:34:12.514957
23518,2026-02-05,TRD_0023420,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1450 @ 610.5400,NOT FOUND,885283.0,False,,,2026-02-05 00:34:12.514957
23396,2026-02-05,TRD_0009781,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3864 @ 228.8900,NOT FOUND,884430.96,False,,,2026-02-05 00:34:12.514957
23505,2026-02-05,TRD_0021819,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3430 @ 256.6400,NOT FOUND,880275.2,False,,,2026-02-05 00:34:12.514957
23609,2026-02-05,TRD_0032476,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3220 @ 271.0800,NOT FOUND,872877.6,False,,,2026-02-05 00:34:12.514957
23847,2026-02-05,BRK_ONLY_48,SPY,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1379 @ 631.8000,871252.2,False,,,2026-02-05 00:34:12.514957
23764,2026-02-05,TRD_0046781,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2411 @ 360.9100,NOT FOUND,870154.01,False,,,2026-02-05 00:34:12.514957
23775,2026-02-05,TRD_0047992,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2556 @ 337.8400,NOT FOUND,863519.04,False,,,2026-02-05 00:34:12.514957
23650,2026-02-05,TRD_0036456,AMD,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1372 @ 628.8300,NOT FOUND,862754.76,False,,,2026-02-05 00:34:12.514957
23407,2026-02-05,TRD_0010857,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2062 @ 414.4500,NOT FOUND,854595.9,False,,,2026-02-05 00:34:12.514957
23920,2026-02-05,BRK_ONLY_121,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2067 @ 412.0700,851748.69,False,,,2026-02-05 00:34:12.514957
23631,2026-02-05,TRD_0035108,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2469 @ 344.1600,NOT FOUND,849731.04,False,,,2026-02-05 00:34:12.514957
23477,2026-02-05,TRD_0018456,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3963 @ 214.3600,NOT FOUND,849508.68,False,,,2026-02-05 00:34:12.514957
23919,2026-02-05,BRK_ONLY_120,MSFT,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2972 @ 285.6100,848832.92,False,,,2026-02-05 00:34:12.514957
23828,2026-02-05,BRK_ONLY_29,MSFT,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4287 @ 195.3500,837465.45,False,,,2026-02-05 00:34:12.514957
23768,2026-02-05,TRD_0047235,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1602 @ 518.9700,NOT FOUND,831389.94,False,,,2026-02-05 00:34:12.514957
24044,2026-02-05,BRK_ONLY_245,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2582 @ 320.1800,826704.76,False,,,2026-02-05 00:34:12.514957
23458,2026-02-05,TRD_0016043,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3746 @ 219.7700,NOT FOUND,823258.42,False,,,2026-02-05 00:34:12.514957
24013,2026-02-05,BRK_ONLY_214,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4520 @ 181.4100,819973.2,False,,,2026-02-05 00:34:12.514957
23379,2026-02-05,TRD_0008225,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2317 @ 352.2300,NOT FOUND,816116.91,False,,,2026-02-05 00:34:12.514957
23998,2026-02-05,BRK_ONLY_199,SPY,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3766 @ 216.4400,815113.04,False,,,2026-02-05 00:34:12.514957
23649,2026-02-05,TRD_0036199,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2277 @ 356.2600,NOT FOUND,811204.02,False,,,2026-02-05 00:34:12.514957
23371,2026-02-05,TRD_0007299,QQQ,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1364 @ 594.4400,NOT FOUND,810816.16,False,,,2026-02-05 00:34:12.514957
23907,2026-02-05,BRK_ONLY_108,MSFT,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3702 @ 214.0500,792413.1,False,,,2026-02-05 00:34:12.514957
23758,2026-02-05,TRD_0046180,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3127 @ 251.8800,NOT FOUND,787628.76,False,,,2026-02-05 00:34:12.514957
23409,2026-02-05,TRD_0010947,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2152 @ 365.3200,NOT FOUND,786168.64,False,,,2026-02-05 00:34:12.514957
23865,2026-02-05,BRK_ONLY_66,GOOGL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1738 @ 450.3000,782621.4,False,,,2026-02-05 00:34:12.514957
23376,2026-02-05,TRD_0007543,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4467 @ 174.7300,NOT FOUND,780518.91,False,,,2026-02-05 00:34:12.514957
23727,2026-02-05,TRD_0043529,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1253 @ 621.7800,NOT FOUND,779090.34,False,,,2026-02-05 00:34:12.514957
23773,2026-02-05,TRD_0047956,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2607 @ 294.8500,NOT FOUND,768673.95,False,,,2026-02-05 00:34:12.514957
23869,2026-02-05,BRK_ONLY_70,AMZN,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1059 @ 724.7500,767510.25,False,,,2026-02-05 00:34:12.514957
24039,2026-02-05,BRK_ONLY_240,SPY,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1227 @ 625.2700,767206.29,False,,,2026-02-05 00:34:12.514957
23836,2026-02-05,BRK_ONLY_37,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3536 @ 216.3800,765119.68,False,,,2026-02-05 00:34:12.514957
23744,2026-02-05,TRD_0044524,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 966 @ 791.1900,NOT FOUND,764289.54,False,,,2026-02-05 00:34:12.514957
23801,2026-02-05,BRK_ONLY_2,MSFT,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1192 @ 636.1600,758302.72,False,,,2026-02-05 00:34:12.514957
23362,2026-02-05,TRD_0006033,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 989 @ 750.1200,NOT FOUND,741868.68,False,,,2026-02-05 00:34:12.514957
23874,2026-02-05,BRK_ONLY_75,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3070 @ 240.5500,738488.5,False,,,2026-02-05 00:34:12.514957
23997,2026-02-05,BRK_ONLY_198,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1810 @ 407.6200,737792.2,False,,,2026-02-05 00:34:12.514957
23822,2026-02-05,BRK_ONLY_23,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1348 @ 543.0000,731964.0,False,,,2026-02-05 00:34:12.514957
23653,2026-02-05,TRD_0036763,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1159 @ 627.9700,NOT FOUND,727817.23,False,,,2026-02-05 00:34:12.514957
23957,2026-02-05,BRK_ONLY_158,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2036 @ 355.8300,724469.88,False,,,2026-02-05 00:34:12.514957
23450,2026-02-05,TRD_0015255,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1766 @ 407.1100,NOT FOUND,718956.26,False,,,2026-02-05 00:34:12.514957
23302,2026-02-05,TRD_0000420,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1252 @ 573.3400,NOT FOUND,717821.68,False,,,2026-02-05 00:34:12.514957
23933,2026-02-05,BRK_ONLY_134,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1073 @ 666.7000,715369.1,False,,,2026-02-05 00:34:12.514957
23595,2026-02-05,TRD_0030563,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1143 @ 625.2400,NOT FOUND,714649.32,False,,,2026-02-05 00:34:12.514957
23886,2026-02-05,BRK_ONLY_87,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 929 @ 767.7900,713276.91,False,,,2026-02-05 00:34:12.514957
23429,2026-02-05,TRD_0013376,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3670 @ 194.2700,NOT FOUND,712970.9,False,,,2026-02-05 00:34:12.514957
23395,2026-02-05,TRD_0009519,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1037 @ 687.0800,NOT FOUND,712501.96,False,,,2026-02-05 00:34:12.514957
23411,2026-02-05,TRD_0011248,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2521 @ 280.5900,NOT FOUND,707367.39,False,,,2026-02-05 00:34:12.514957
23474,2026-02-05,TRD_0018148,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1628 @ 433.7600,NOT FOUND,706161.28,False,,,2026-02-05 00:34:12.514957
23760,2026-02-05,TRD_0046289,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1463 @ 481.2000,NOT FOUND,703995.6,False,,,2026-02-05 00:34:12.514957
23647,2026-02-05,TRD_0035966,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3098 @ 224.4700,NOT FOUND,695408.06,False,,,2026-02-05 00:34:12.514957
23465,2026-02-05,TRD_0017116,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1469 @ 472.5300,NOT FOUND,694146.57,False,,,2026-02-05 00:34:12.514957
23826,2026-02-05,BRK_ONLY_27,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2175 @ 318.9900,693803.25,False,,,2026-02-05 00:34:12.514957
23820,2026-02-05,BRK_ONLY_21,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1481 @ 468.4600,693789.26,False,,,2026-02-05 00:34:12.514957
23918,2026-02-05,BRK_ONLY_119,NVDA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1709 @ 404.1700,690726.53,False,,,2026-02-05 00:34:12.514957
23692,2026-02-05,TRD_0040298,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2187 @ 313.9600,NOT FOUND,686630.52,False,,,2026-02-05 00:34:12.514957
23399,2026-02-05,TRD_0010266,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1849 @ 371.3100,NOT FOUND,686552.19,False,,,2026-02-05 00:34:12.514957
23521,2026-02-05,TRD_0023869,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3970 @ 172.8000,NOT FOUND,686016.0,False,,,2026-02-05 00:34:12.514957
23507,2026-02-05,TRD_0021966,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1406 @ 486.0200,NOT FOUND,683344.12,False,,,2026-02-05 00:34:12.514957
23659,2026-02-05,TRD_0037304,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4834 @ 141.1500,NOT FOUND,682319.1,False,,,2026-02-05 00:34:12.514957
23736,2026-02-05,TRD_0043957,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 934 @ 726.0000,NOT FOUND,678084.0,False,,,2026-02-05 00:34:12.514957
23719,2026-02-05,TRD_0042814,QQQ,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4840 @ 139.5600,NOT FOUND,675470.4,False,,,2026-02-05 00:34:12.514957
23995,2026-02-05,BRK_ONLY_196,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1456 @ 463.6900,675132.64,False,,,2026-02-05 00:34:12.514957
23360,2026-02-05,TRD_0005804,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 870 @ 771.9200,NOT FOUND,671570.4,False,,,2026-02-05 00:34:12.514957
23772,2026-02-05,TRD_0047356,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1127 @ 595.2100,NOT FOUND,670801.67,False,,,2026-02-05 00:34:12.514957
23843,2026-02-05,BRK_ONLY_44,AMD,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1874 @ 355.7500,666675.5,False,,,2026-02-05 00:34:12.514957
23422,2026-02-05,TRD_0012562,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4633 @ 143.7300,NOT FOUND,665901.09,False,,,2026-02-05 00:34:12.514957
23743,2026-02-05,TRD_0044484,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1800 @ 369.2400,NOT FOUND,664632.0,False,,,2026-02-05 00:34:12.514957
23915,2026-02-05,BRK_ONLY_116,TSLA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4220 @ 156.9400,662286.8,False,,,2026-02-05 00:34:12.514957
23891,2026-02-05,BRK_ONLY_92,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1147 @ 574.8700,659375.89,False,,,2026-02-05 00:34:12.514957
23694,2026-02-05,TRD_0040380,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2030 @ 323.8100,NOT FOUND,657334.3,False,,,2026-02-05 00:34:12.514957
23935,2026-02-05,BRK_ONLY_136,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3204 @ 205.0500,656980.2,False,,,2026-02-05 00:34:12.514957
23702,2026-02-05,TRD_0041224,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3753 @ 174.7600,NOT FOUND,655874.28,False,,,2026-02-05 00:34:12.514957
23845,2026-02-05,BRK_ONLY_46,MSFT,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1818 @ 358.0600,650953.08,False,,,2026-02-05 00:34:12.514957
23487,2026-02-05,TRD_0019865,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1357 @ 478.4800,NOT FOUND,649297.36,False,,,2026-02-05 00:34:12.514957
23831,2026-02-05,BRK_ONLY_32,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 1691 @ 379.8400,642309.44,False,,,2026-02-05 00:34:12.514957
24031,2026-02-05,BRK_ONLY_232,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3111 @ 205.8300,640337.13,False,,,2026-02-05 00:34:12.514957
23339,2026-02-05,TRD_0003864,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2013 @ 316.5000,NOT FOUND,637114.5,False,,,2026-02-05 00:34:12.514957
23612,2026-02-05,TRD_0032713,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4078 @ 155.8600,NOT FOUND,635597.08,False,,,2026-02-05 00:34:12.514957
23602,2026-02-05,TRD_0031722,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2902 @ 218.5200,NOT FOUND,634145.04,False,,,2026-02-05 00:34:12.514957
23337,2026-02-05,TRD_0003480,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 863 @ 734.4100,NOT FOUND,633795.83,False,,,2026-02-05 00:34:12.514957
23797,2026-02-05,TRD_0049816,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3252 @ 194.7900,NOT FOUND,633457.08,False,,,2026-02-05 00:34:12.514957
23813,2026-02-05,BRK_ONLY_14,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3204 @ 197.4900,632757.96,False,,,2026-02-05 00:34:12.514957
23447,2026-02-05,TRD_0014988,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1318 @ 477.9900,NOT FOUND,629990.82,False,,,2026-02-05 00:34:12.514957
23385,2026-02-05,TRD_0008550,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 942 @ 663.9600,NOT FOUND,625450.32,False,,,2026-02-05 00:34:12.514957
23625,2026-02-05,TRD_0034270,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1340 @ 466.1900,NOT FOUND,624694.6,False,,,2026-02-05 00:34:12.514957
23326,2026-02-05,TRD_0002131,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1054 @ 590.4100,NOT FOUND,622292.14,False,,,2026-02-05 00:34:12.514957
24019,2026-02-05,BRK_ONLY_220,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3297 @ 188.3400,620956.98,False,,,2026-02-05 00:34:12.514957
23731,2026-02-05,TRD_0043707,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2747 @ 226.0200,NOT FOUND,620876.94,False,,,2026-02-05 00:34:12.514957
23639,2026-02-05,TRD_0035453,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 917 @ 676.3100,NOT FOUND,620176.27,False,,,2026-02-05 00:34:12.514957
23759,2026-02-05,TRD_0046182,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3937 @ 156.8600,NOT FOUND,617557.82,False,,,2026-02-05 00:34:12.514957
23881,2026-02-05,BRK_ONLY_82,AAPL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4612 @ 133.7500,616855.0,False,,,2026-02-05 00:34:12.514957
23348,2026-02-05,TRD_0004759,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1312 @ 469.8200,NOT FOUND,616403.84,False,,,2026-02-05 00:34:12.514957
23859,2026-02-05,BRK_ONLY_60,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1399 @ 437.8900,612608.11,False,,,2026-02-05 00:34:12.514957
23682,2026-02-05,TRD_0039260,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1004 @ 605.0200,NOT FOUND,607440.08,False,,,2026-02-05 00:34:12.514957
24005,2026-02-05,BRK_ONLY_206,SPY,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3421 @ 175.0900,598982.89,False,,,2026-02-05 00:34:12.514957
23939,2026-02-05,BRK_ONLY_140,AAPL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2538 @ 235.0200,596480.76,False,,,2026-02-05 00:34:12.514957
23312,2026-02-05,TRD_0001377,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1352 @ 438.6900,NOT FOUND,593108.88,False,,,2026-02-05 00:34:12.514957
23570,2026-02-05,TRD_0028473,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 962 @ 616.3200,NOT FOUND,592899.84,False,,,2026-02-05 00:34:12.514957
23520,2026-02-05,TRD_0023737,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 1203 @ 490.9500,NOT FOUND,590612.85,False,,,2026-02-05 00:34:12.514957
23629,2026-02-05,TRD_0035027,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2195 @ 268.5100,NOT FOUND,589379.45,False,,,2026-02-05 00:34:12.514957
23734,2026-02-05,TRD_0043929,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1320 @ 442.4200,NOT FOUND,583994.4,False,,,2026-02-05 00:34:12.514957
23614,2026-02-05,TRD_0032895,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 761 @ 763.9300,NOT FOUND,581350.73,False,,,2026-02-05 00:34:12.514957
23818,2026-02-05,BRK_ONLY_19,GOOGL,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 942 @ 611.4900,576023.58,False,,,2026-02-05 00:34:12.514957
23824,2026-02-05,BRK_ONLY_25,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 737 @ 781.0900,575663.33,False,,,2026-02-05 00:34:12.514957
23303,2026-02-05,TRD_0000538,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 909 @ 632.4300,NOT FOUND,574878.87,False,,,2026-02-05 00:34:12.514957
23720,2026-02-05,TRD_0042815,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1713 @ 335.1000,NOT FOUND,574026.3,False,,,2026-02-05 00:34:12.514957
24002,2026-02-05,BRK_ONLY_203,AAPL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4645 @ 122.9600,571149.2,False,,,2026-02-05 00:34:12.514957
23329,2026-02-05,TRD_0002457,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 785 @ 722.8100,NOT FOUND,567405.85,False,,,2026-02-05 00:34:12.514957
23300,2026-02-05,TRD_0000236,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 1362 @ 413.6900,NOT FOUND,563445.78,False,,,2026-02-05 00:34:12.514957
23875,2026-02-05,BRK_ONLY_76,SPY,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 963 @ 584.0300,562420.89,False,,,2026-02-05 00:34:12.514957
23811,2026-02-05,BRK_ONLY_12,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 1946 @ 288.6600,561732.36,False,,,2026-02-05 00:34:12.514957
23540,2026-02-05,TRD_0025401,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 719 @ 781.0300,NOT FOUND,561560.57,False,,,2026-02-05 00:34:12.514957
